timestamp,X,Y,Z
1788345343832,0.232104,6.273981,7.750352
1788345343840,0.229711,6.285945,7.752745
1788345343848,0.246461,6.278767,7.743174
1788345343857,0.248854,6.283552,7.759924
1788345343865,0.263211,6.273981,7.757531
1788345343874,0.263211,6.288338,7.764709
1788345343882,0.246461,6.281159,7.762317
1788345343890,0.232104,6.278767,7.721639
1788345343899,0.224925,6.283552,7.719246
1788345343907,0.212961,6.295516,7.688139
1788345343916,0.217747,6.300302,7.678568
1788345343924,0.220140,6.281159,7.709674
1788345343933,0.234497,6.273981,7.735996
1788345343941,0.239282,6.285945,7.769495
1788345343949,0.251246,6.278767,7.745567
1788345343958,0.244068,6.288338,7.716853
1788345343966,0.244068,6.288338,7.695318
1788345343975,0.239282,6.295516,7.716853
1788345343983,0.260818,6.285945,7.776674
1788345343991,0.265603,6.266802,7.798209
1788345344000,0.267996,6.264410,7.831708
1788345344008,0.260818,6.259624,7.798209
1788345344017,0.239282,6.278767,7.764709
1788345344025,0.224925,6.281159,7.685746
1788345344033,0.205783,6.302695,7.671390
1788345344042,0.212961,6.300302,7.659425
1788345344050,0.212961,6.297909,7.695318
1788345344059,0.224925,6.283552,7.745567
1788345344067,0.224925,6.266802,7.776674
1788345344075,0.239282,6.271588,7.774281
1788345344084,0.244068,6.281159,7.738389
1788345344092,0.236889,6.278767,7.692925
1788345344101,0.253639,6.297909,7.707282
1788345344109,0.275175,6.295516,7.697711
1788345344117,0.289532,6.297909,7.750352
1788345344126,0.291924,6.283552,7.762317
1788345344134,0.282353,6.288338,7.750352
1788345344143,0.246461,6.288338,7.743174
1788345344151,0.212961,6.281159,7.745567
1788345344160,0.224925,6.288338,7.755138
1788345344168,0.239282,6.281159,7.774281
1788345344176,0.234497,6.273981,7.767102
1788345344185,0.189033,6.252446,7.444071
1788345344193,0.210568,6.352944,7.695318
1788345344202,0.208176,6.271588,7.609176
1788345344210,0.220140,6.333802,7.690532
1788345344218,0.236889,6.257231,7.716853
1788345344227,0.258425,6.285945,7.812566
1788345344235,0.208176,6.283552,7.719246
1788345344244,0.244068,6.281159,7.735996
1788345344252,0.215354,6.297909,7.702496
1788345344260,0.205783,6.293124,7.700103
1788345344269,0.205783,6.312266,7.659425
1788345344277,0.256032,6.257231,7.745567
1788345344286,0.260818,6.281159,7.793423
1788345344294,0.234497,6.278767,7.747960
1788345344302,0.294317,6.288338,7.800602
1788345344311,0.253639,6.276374,7.750352
1788345344319,0.248854,6.297909,7.740781
1788345344328,0.263211,6.266802,7.700103
1788345344336,0.270389,6.305088,7.716853
1788345344344,0.294317,6.264410,7.779067
1788345344353,0.248854,6.300302,7.779067
1788345344361,0.244068,6.295516,7.743174
1788345344370,0.263211,6.293124,7.733603
1788345344378,0.239282,6.290731,7.683353
1788345344387,0.241675,6.278767,7.747960
