timestamp,X,Y,Z
1788345240489,-0.010385,-0.007483,-0.001985
1788345240590,-0.004276,-0.010232,0.003818
1788345240691,-0.004276,0.006261,-0.008552
1788345240792,-0.016799,-0.012981,0.001374
1788345240893,-0.018021,-0.034819,0.022907
1788345240993,-0.013897,-0.012065,0.010385
1788345241094,-0.002902,-0.012828,0.003818
1788345241195,-0.013134,0.007941,0.001374
1788345241296,-0.019700,-0.018784,-0.014661
1788345241397,-0.052534,-0.006720,-0.013439
1788345241498,0.005803,-0.016951,-0.002138
1788345241599,-0.001527,-0.013286,0.001680
1788345241700,-0.006414,0.006261,0.002138
1788345241800,0.004123,-0.008094,0.001527
1788345241901,0.001527,0.000153,-0.012675
1788345242002,-0.006872,-0.005956,-0.008858
1788345242103,0.021838,-0.002749,0.002749
1788345242204,0.006261,0.014355,-0.003054
1788345242305,-0.000000,0.036652,-0.005956
1788345242406,0.000305,-0.016646,0.007330
1788345242507,0.004276,0.017410,-0.005192
1788345242608,0.005650,0.002596,-0.000764
1788345242708,0.001374,0.002596,0.001680
1788345242809,-0.001222,0.007636,-0.002443
1788345242910,0.005345,0.015424,-0.000153
1788345243011,-0.002443,-0.001680,-0.000305
1788345243112,-0.003054,-0.002443,-0.009621
1788345243213,0.003360,-0.002443,-0.005650
1788345243314,-0.007483,-0.016646,-0.009468
1788345243415,-0.003512,-0.004887,0.003971
1788345243516,-0.014203,-0.040470,0.006414
1788345243616,-0.001985,-0.015119,0.000611
1788345243717,-0.036346,-0.063377,-0.009774
1788345243818,0.014203,-0.001374,-0.004581
1788345243919,-0.009468,0.000153,-0.007941
1788345244020,-0.004887,0.000458,-0.007483
1788345244121,-0.001222,0.000611,-0.007789
1788345244222,-0.003360,0.000305,0.001374
1788345244323,0.001069,0.000305,-0.000611
1788345244424,0.010079,-0.000611,0.007483
1788345244524,-0.001680,0.000305,0.000153
1788345244625,0.004887,-0.000764,0.001222
1788345244726,-0.010690,0.000458,-0.004276
1788345244827,-0.017715,0.001069,-0.003818
1788345244928,-0.005956,0.000611,-0.004581
1788345245029,-0.014050,-0.000153,0.000458
1788345245130,-0.015882,0.000611,-0.002291
1788345245231,-0.021228,0.001222,-0.009468
1788345245332,-0.001069,-0.000153,0.004734
1788345245432,0.007636,-0.000153,-0.005498
1788345245533,-0.003207,0.000305,-0.006414
1788345245634,-0.003512,0.000153,-0.001680
1788345245735,0.000153,-0.000153,-0.002138
1788345245836,0.009010,-0.000458,0.001222
1788345245937,-0.003207,0.000458,-0.000000
1788345246038,0.001069,0.000305,-0.000458
1788345246139,0.002596,-0.000458,-0.003360
1788345246240,-0.001527,-0.000305,-0.004887
1788345246340,0.001069,0.000305,-0.001833
1788345246441,-0.003665,0.000611,-0.004429
1788345246542,-0.000458,-0.000153,-0.003360
1788345246643,-0.016035,0.000611,-0.005040
1788345246744,-0.005192,0.000153,-0.000458
1788345246845,0.013439,-0.000458,0.001222
1788345246946,0.004734,0.000153,-0.001222
1788345247047,-0.016035,0.001222,-0.000305
1788345247148,0.004276,-0.000305,0.001069
1788345247248,0.023366,-0.001222,-0.000000
1788345247349,0.001527,0.001527,0.009621
1788345247450,-0.005192,0.000916,0.005650
1788345247551,0.006720,-0.000458,0.001069
1788345247652,0.010996,0.000611,0.001527
1788345247753,0.005956,0.000764,-0.001374
1788345247854,0.003818,0.000000,0.001833
1788345247955,-0.001374,-0.000000,0.002138
1788345248055,0.006109,0.000611,-0.000153
1788345248156,-0.015119,-0.000458,-0.001069
1788345248257,0.001680,-0.000153,0.000458
1788345248358,0.000153,0.000153,0.001069
1788345248459,0.005803,-0.000458,-0.000153
1788345248560,0.009621,-0.000153,0.000916
1788345248661,0.000458,0.000153,-0.001833
1788345248762,0.004734,-0.000153,-0.000611
1788345248863,0.000916,0.000458,-0.005192
1788345248963,0.001222,0.000305,0.000611
1788345249064,-0.001985,0.000000,-0.001374
1788345249165,0.007636,0.001222,-0.004123
1788345249266,0.000153,0.000305,-0.000611
1788345249367,0.002291,0.000458,-0.001527
1788345249468,-0.006109,-0.000916,0.001222
1788345249569,-0.003207,0.000458,-0.001374
1788345249670,-0.000305,0.000305,0.003818
1788345249771,0.005040,-0.000458,0.001222
1788345249871,0.004581,-0.000000,0.005803
1788345249972,-0.000305,0.000305,-0.000305
1788345250073,0.000305,0.000153,0.000764
1788345250174,0.000764,0.000458,0.002902
1788345250275,0.005345,0.000305,0.001680
1788345250376,-0.006872,0.001069,-0.005803
1788345250477,0.014813,-0.001222,-0.000916
1788345250578,-0.007025,0.000611,-0.008247
1788345250679,0.000611,0.000153,0.001069
1788345250779,-0.003360,0.000000,-0.013744
1788345250880,0.007330,-0.000611,-0.006414
1788345250981,0.001680,0.000000,0.005650
1788345251082,-0.001680,0.000458,0.002291
1788345251183,0.007025,-0.000153,0.004429
1788345251284,0.002138,-0.000000,-0.001222
1788345251385,-0.004276,-0.000153,-0.007941
1788345251486,0.001985,-0.000153,-0.001222
1788345251587,-0.001222,0.000153,0.001374
1788345251687,0.004123,-0.000153,-0.004123
1788345251788,-0.009163,0.000458,-0.001833
1788345251889,-0.003207,0.000458,0.005650
1788345251990,0.001527,0.000458,-0.000611
1788345252091,0.003054,0.000000,0.001527
1788345252192,0.000305,0.000458,-0.000305
1788345252293,-0.000764,0.000458,-0.000611
1788345252394,0.003207,0.000305,-0.000916
1788345252495,0.004123,-0.000305,0.004734
1788345252595,-0.001374,0.000764,0.001069
1788345252696,-0.001680,0.000305,0.003665
1788345252797,0.001374,0.000611,0.003512
1788345252898,0.005498,0.000000,0.002443
1788345252999,0.002443,0.000000,0.002291
1788345253100,0.010385,-0.000458,0.003207
1788345253201,-0.005956,0.000916,0.002443
1788345253302,-0.008552,0.001069,-0.001833
1788345253403,0.003818,-0.000000,-0.000000
1788345253503,0.003971,-0.000000,0.000153
1788345253604,0.007025,-0.000305,-0.002138
1788345253705,0.006414,-0.000153,0.001985
1788345253806,-0.005040,0.000305,-0.002749
1788345253907,-0.000153,-0.000305,0.000764
1788345254008,-0.007789,0.000764,-0.001069
1788345254109,-0.001222,0.000611,-0.004429
1788345254210,0.005650,-0.000916,0.005345
1788345254311,0.007178,0.000153,-0.000916
1788345254411,0.003360,0.003054,0.005956
1788345254512,-0.000305,-0.001833,0.001527
1788345254613,-0.002443,-0.000916,-0.002443
1788345254714,-0.001222,0.000305,-0.007025
1788345254815,0.001222,0.008552,-0.003512
1788345254916,0.000611,-0.008552,0.001833
1788345255017,0.003971,0.000153,0.008094
1788345255118,0.005192,-0.000000,0.003360
1788345255218,0.003054,0.000153,-0.002749
1788345255319,0.003360,-0.000000,-0.002596
1788345255420,-0.005192,0.000153,-0.002138
1788345255521,-0.016493,0.001222,-0.007025
1788345255622,0.000458,0.000153,0.012981
1788345255723,0.014203,-0.000458,-0.000611
1788345255824,-0.000153,0.000305,0.005345
1788345255925,-0.004734,0.012675,-0.011606
1788345256026,0.008552,-0.008858,-0.002902
1788345256126,0.001833,-0.003360,-0.005956
1788345256227,-0.003971,0.002596,-0.001374
1788345256328,0.000916,-0.000458,0.001069
1788345256429,0.001833,0.007178,-0.000611
1788345256530,-0.010843,-0.007330,-0.001374
1788345256631,0.000458,0.016799,-0.002749
1788345256732,-0.010843,0.005650,-0.006261
1788345256833,-0.003818,-0.006109,0.001374
1788345256934,0.003360,0.004276,0.005956
1788345257034,0.014355,0.003818,0.004887
1788345257135,0.019242,0.018021,-0.005650
1788345257236,0.007025,-0.001222,0.018326
1788345257337,0.002138,-0.000764,0.006261
1788345257438,0.013897,0.008705,-0.006720
1788345257539,-0.001985,0.001833,-0.009774
1788345257640,-0.040775,-0.050091,-0.002902
1788345257741,0.026878,0.044746,0.000153
1788345257842,-0.006109,-0.007789,0.019242
1788345257942,0.002443,0.009316,0.000764
1788345258043,-0.001985,-0.000611,0.001222
1788345258144,0.008858,-0.013592,0.008705
1788345258245,0.000153,0.016188,-0.003054
1788345258346,-0.002596,-0.003818,0.004734
1788345258447,0.007789,0.012370,-0.012523
1788345258548,-0.000458,0.009316,-0.008858
1788345258649,-0.003054,-0.010996,0.007636
1788345258750,-0.001222,0.009774,-0.007941
1788345258850,-0.004276,-0.023060,0.012217
1788345258951,0.010843,0.020006,-0.011454
1788345259052,-0.007025,-0.012065,0.002749
1788345259153,-0.010232,-0.010996,0.001680
1788345259254,-0.001527,0.008094,0.002596
1788345259355,0.009774,0.018479,0.003054
1788345259456,0.004581,0.001527,-0.005498
1788345259557,-0.002443,0.007178,-0.006414
1788345259658,-0.009163,-0.022449,0.007025
1788345259758,-0.008094,0.003360,-0.001527
1788345259859,-0.012675,-0.020464,0.000458
1788345259960,-0.000153,0.006567,-0.001069
1788345260061,-0.013134,0.011148,0.005192
1788345260162,0.006414,0.010232,-0.001374
1788345260263,-0.001374,0.046120,-0.018326
1788345260364,-0.004429,0.013286,0.004734
1788345260465,0.008858,0.005192,0.011606
1788345260566,0.005803,0.009927,-0.016493
1788345260666,-0.002749,0.019242,-0.009316
1788345260767,-0.005192,-0.016493,0.006567
1788345260868,0.004734,-0.017410,0.007483
1788345260969,0.001222,0.010232,-0.004123
1788345261070,-0.011912,0.004429,0.003360
1788345261171,-0.015882,-0.003360,0.016493
1788345261272,-0.007941,-0.005345,0.010385
1788345261373,-0.020464,-0.008399,0.009927
1788345261474,-0.005650,-0.011301,0.007941
1788345261574,-0.003207,-0.016035,0.002138
1788345261675,-0.003360,0.002749,0.001069
1788345261776,0.009927,-0.006414,0.000764
1788345261877,-0.008247,-0.000764,0.005040
1788345261978,0.001527,-0.010996,0.004887
1788345262079,-0.002902,-0.000764,-0.001374
1788345262180,-0.008247,-0.004123,-0.002138
1788345262281,-0.005956,-0.004581,-0.000764
1788345262381,-0.000153,0.000916,-0.002749
1788345262482,-0.012523,0.000916,-0.000305
1788345262583,0.003512,-0.013439,0.004123
1788345262684,-0.001527,-0.007178,0.001680
1788345262785,0.014813,0.002596,-0.001374
1788345262886,-0.002596,-0.004123,0.000916
1788345262987,0.001374,0.010232,-0.001527
1788345263088,-0.007025,-0.013134,-0.000611
1788345263189,-0.006872,-0.001069,-0.005956
1788345263289,-0.005345,0.008858,-0.006567
1788345263390,-0.003665,-0.005803,-0.003971
1788345263491,0.003665,-0.011148,-0.000153
1788345263592,-0.000000,0.008094,-0.003971
1788345263693,-0.002138,-0.000916,0.003054
1788345263794,0.021380,-0.005956,0.005803
1788345263895,-0.004734,0.004276,0.001069
1788345263996,-0.002902,-0.000458,-0.000305
1788345264097,0.003512,-0.003971,-0.001222
1788345264197,-0.007025,-0.008858,0.001069
1788345264298,0.007789,0.001985,-0.001985
1788345264399,-0.003512,-0.006567,0.001680
1788345264500,-0.003512,0.000153,-0.000916
1788345264601,-0.002902,0.004276,0.000458
1788345264702,0.007330,0.010385,-0.002749
1788345264803,0.005345,-0.004429,0.003512
1788345264904,-0.001985,0.004887,0.000764
1788345265005,-0.000764,-0.004734,0.000305
1788345265105,-0.005803,-0.000458,-0.001985
1788345265206,0.001069,-0.001069,-0.000153
1788345265307,0.002749,-0.000000,-0.000764
1788345265408,-0.000305,0.004887,-0.002596
1788345265509,-0.007789,-0.005040,0.000458
1788345265610,0.002138,-0.006872,-0.001374
1788345265711,-0.001680,-0.000153,0.000458
1788345265812,-0.007636,0.003054,-0.004429
1788345265913,-0.006414,0.010843,-0.003818
1788345266013,0.012523,-0.003054,0.006261
1788345266114,-0.001833,0.005192,-0.006414
1788345266215,-0.009927,-0.006567,0.002443
1788345266316,-0.002749,0.000305,-0.001833
1788345266417,0.002291,-0.000458,0.004887
1788345266518,-0.001985,0.013744,-0.002902
1788345266619,0.000153,-0.005192,0.007178
1788345266720,0.014508,-0.009010,0.005345
1788345266821,0.000458,0.010690,-0.003971
1788345266921,-0.013286,-0.013592,0.000764
1788345267022,-0.000458,-0.001985,0.001069
1788345267123,-0.000916,-0.000153,-0.003360
1788345267224,-0.000764,0.000305,0.000305
1788345267325,-0.002749,0.000764,0.001985
1788345267426,0.001374,0.000153,0.001680
1788345267527,-0.001985,0.000611,-0.002138
1788345267628,0.001680,-0.000305,0.000458
1788345267729,-0.003665,0.000458,-0.001985
1788345267829,0.001527,-0.000000,0.001069
1788345267930,-0.002138,-0.000000,-0.001527
1788345268031,-0.002749,-0.000000,-0.003360
1788345268132,0.005345,-0.000458,-0.002138
1788345268233,-0.000916,0.000305,0.000916
1788345268334,-0.002138,-0.000153,-0.003665
1788345268435,0.007636,-0.000305,-0.007636
1788345268536,0.017562,-0.000000,-0.002902
1788345268636,0.080481,0.061697,-0.028863
1788345268737,0.001069,0.002596,0.000305
1788345268838,-0.001374,0.041081,-0.003818
1788345268939,-0.010843,-0.028405,0.010537
1788345269040,0.020464,-0.005498,0.003360
1788345269141,0.000153,-0.006261,-0.015577
1788345269242,-0.002902,0.019700,-0.025504
1788345269343,-0.010690,-0.011301,-0.001833
1788345269444,-0.000305,-0.006567,-0.001527
1788345269544,-0.011301,-0.026573,0.005650
1788345269645,-0.013286,0.010843,-0.001985
1788345269746,-0.005345,-0.002596,-0.000458
1788345269868,-0.005192,0.001833,0.007941
1788345269885,-0.015882,-0.003360,-0.000611
1788345269901,-0.018937,0.005498,-0.012217
1788345269918,-0.009163,0.012217,-0.017715
1788345269935,-0.007025,-0.009774,-0.012217
1788345269952,-0.006720,-0.020769,0.000305
1788345269969,-0.009774,-0.009163,0.008858
1788345269985,-0.016799,0.007330,0.008552
1788345270002,-0.021686,0.008858,-0.002138
1788345270019,-0.006414,0.024740,-0.011301
1788345270036,0.009774,0.043371,-0.014661
1788345270053,-0.000916,0.020769,-0.009468
1788345270070,-0.015272,-0.019242,0.006109
1788345270086,-0.014661,-0.033903,0.013439
1788345270103,-0.000305,-0.012217,0.010690
1788345270120,0.001527,-0.001222,0.008247
1788345270137,-0.016799,-0.018631,0.007941
