t,mode,x,y,z,h,e,r,gate,drive,effective_input
0.34,white_dew,0.09376022216591043,-0.03727747293542398,-0.1091891228439277,0.38169087466176216,0.21464678989575103,0.019886838296082704,0.4517416611497268,0.47716586456521676,0.47716586456521676
0.35000000000000003,white_dew,0.09338744743655619,-0.03836936416386326,-0.10909234378515946,0.3924303143453675,0.2116085967994555,0.020409406910357177,0.447168132094211,0.4730869701347658,0.4730869701347658
0.36,white_dew,0.09300375379491756,-0.039460287601714855,-0.10897615825367368,0.4031370742169908,0.20861227390064627,0.02092997942257419,0.442666184196229,0.46905186004095073,0.46905186004095073
0.37,white_dew,0.0926091509189004,-0.04055004918425159,-0.10884065819328696,0.4138094092977488,0.20565735529560614,0.021448594417541194,0.438235482573609,0.46506124680897964,0.46506124680897964
0.38,white_dew,0.09220365042705789,-0.04163845576618446,-0.10868593905113559,0.4244455909897031,0.20274336901337164,0.021965289550880892,0.4338756286758084,0.46111576045866975,0.46111576045866975
0.39,white_dew,0.09178726586939605,-0.042725315156695816,-0.10851209958399007,0.4350439071483549,0.19986983781365605,0.02248010153105116,0.42958616487627527,0.4572159515208902,0.4572159515208902
0.4,white_dew,0.09136001271782909,-0.043810436152535714,-0.10831924166583437,0.4456026621786339,0.19703627995335976,0.022993066105386734,0.42536657892684276,0.4533622941389477,0.4533622941389477
0.41000000000000003,white_dew,0.09092190835630373,-0.04489362856919406,-0.10810747009711714,0.45612017715464465,0.19424220992106542,0.02350421804994344,0.4212163082647449,0.4495551892317672,0.4495551892317672
0.42,white_dew,0.09047297207061179,-0.04597470327016523,-0.10787689241606203,0.46659478996321974,0.1914871391391303,0.024013591162922315,0.41713474416471014,0.4457949676974595,0.4457949676974595
0.43,white_dew,0.09001322503791014,-0.047053472194325846,-0.10762761871240371,0.4770248554711363,0.18877057663318467,0.024521218261449373,0.4131212357303188,0.44208189363760564,0.44208189363760564
0.44,white_dew,0.08954269031596687,-0.048129748381449886,-0.10735976144389475,0.4874087457156728,0.18609202966902486,0.02502713118148659,0.40917509372039207,0.4384161675843222,0.4384161675843222
0.45,white_dew,0.08906139283215238,-0.04920334599588883,-0.107073435255907,0.4977448501180238,0.1834510043570515,0.025531360780651324,0.4052955942076233,0.43479792971388476,0.43479792971388476
0.46,white_dew,0.08856935937219348,-0.0502740803484479,-0.10676875680442918,0.5080315757189485,0.18084700622454952,0.026033936943723947,0.40148198206796537,0.43122726303234493,0.43122726303234493
0.47000000000000003,white_dew,0.08806661856870901,-0.05134176791649219,-0.10644584458274019,0.5182673474359001,0.17827954075623534,0.02653488859062749,0.39773347430045414,0.42770419652019015,0.42770419652019015
0.48,white_dew,0.08755320088954409,-0.05240622636231959,-0.10610481875201538,0.5284506083407731,0.17574811390361084,0.02703424368666797,0.3940492631781864,0.4242287082246373,0.4242287082246373
0.49,white_dew,0.08702913862592089,-0.053467274549839745,-0.1057458009761011,0.5385798199573107,0.1732522325637629,0.02753202925482984,0.3904285192320863,0.4208007282896123,0.4208007282896123
0.5,white_dew,0.08649446588042249,-0.054524732559600754,-0.10536891426067031,0.54865346257713,0.1707914050283324,0.02802827138992764,0.38687039406988755,0.41742014191486226,0.41742014191486226
0.51,white_dew,0.08594921855482648,-0.055578421702207455,-0.10497428279695058,0.5586700355932556,0.16836514140344888,0.028522995274421932,0.3833740230334513,0.4140867922369344,0.4140867922369344
0.52,white_dew,0.08539343433780441,-0.05662816453017696,-0.10456203181019395,0.5686280578499959,0.1659729540014874,0.02901622519571544,0.3799385276981197,0.4108004831259767,0.4108004831259767
0.53,white_dew,0.08482715269250264,-0.0576737848482789,-0.1041322874130371,0.5785260680079516,0.16361435770555235,0.029507984564753228,0.376563018218302,0.4075609818934308,0.4075609818934308
0.54,white_dew,0.08425041484401985,-0.05871510772240927,-0.10368517646387916,0.5883626249229087,0.1612888703076324,0.02999829593575924,0.37324659552388634,0.4043680219067182,0.4043680219067182
0.55,white_dew,0.08366326376679575,-0.05975195948704806,-0.10322082643038497,0.5981363080373482,0.15899601282139886,0.03048718102695002,0.3699883533724039,0.40122130510797055,0.40122130510797055
0.56,white_dew,0.08306574417192528,-0.06078416775135191,-0.10273936525820092,0.607845717783285,0.15673530977064112,0.0309746607420752,0.3667873802621156,0.3981205044347035,0.3981205044347035
0.5700000000000001,white_dew,0.08245790249441176,-0.06181156140393392,-0.10224092124495256,0.6174894759951415,0.15450628945434466,0.031460755192643054,0.3636427612113873,0.3950652661411146,0.3950652661411146
0.58,white_dew,0.08183978688037243,-0.06283397061638345,-0.1017256229195741,0.6270662263313607,0.15230848418942372,0.031945483720698255,0.3605535794098419,0.3920552120193766,0.3920552120193766
0.59,white_dew,0.08121144717420858,-0.06385122684557919,-0.10119359892700272,0.6365746347034694,0.15014143053211987,0.03242886492202758,0.35751891774685957,0.38908994152091425,0.38908994152091425
0.6,white_dew,0.08057293490575279,-0.06486316283484922,-0.10064497791825369,0.6460133897113121,0.14800466947907176,0.032910916669677964,0.35453786022302664,0.3861690337782054,0.3861690337782054
0.61,white_dew,0.0799243032774043,-0.06586961261403175,-0.10007988844587645,0.6553812030831916,0.14589774664905106,0.033391656137679616,0.35160949325012697,0.3832920495281167,0.3832920495281167
0.62,white_dew,0.07926560715126398,-0.06687041149849052,-0.09949845886477654,0.6646768101196764,0.14382021244634444,0.033871099824875246,0.3487329068452253,0.38045853293820864,0.38045853293820864
0.63,white_dew,0.07859690303627907,-0.06786539608713828,-0.09890081723837404,0.6738989701398533,0.14177162220674328,0.034349263578764354,0.3459071957243216,0.3776680133377984,0.3776680133377984
0.64,white_dew,0.07791824907540769,-0.06885440425952202,-0.09828709125005594,0.6830464669288362,0.13975153632708118,0.03482616261927922,0.34313146030095587,0.37492000685587196,0.37492000685587196
0.65,white_dew,0.07722970503281247,-0.06983727517202258,-0.097657408119867,0.6921181091853672,0.1377595203792357,0.035301811562416754,0.34040480759502345,0.3722140179681934,0.3722140179681934
0.66,white_dew,0.07653133228109224,-0.07081384925322125,-0.09701189452637246,0.7011127309683837,0.13579514520948438,0.03577622444365748,0.3377263520569253,0.36954954095616865,0.36954954095616865
0.67,white_dew,0.07582319378856003,-0.07178396819848497,-0.09635067653361483,0.7100291921414529,0.13385798702407778,0.036249414741109674,0.33509521631202344,0.36692606128018496,0.36692606128018496
0.68,white_dew,0.07510535410657518,-0.07274747496382111,-0.09567387952307749,0.7188663788140166,0.1319476274618629,0.03672139539832327,0.3325105318302123,0.3643430568702859,0.3643430568702859
0.6900000000000001,white_dew,0.07437787935693697,-0.07370421375905188,-0.0949816281305585,0.7276232037784203,0.13006365365476066,0.037192178846724246,0.3299714395252429,0.36179999933713075,0.36179999933713075
0.7000000000000001,white_dew,0.07364083721934646,-0.07465403004035746,-0.09427404618785007,0.7362986069417417,0.12820565827687064,0.03766177702762616,0.3274770902882596,0.35929635510626545,0.35929635510626545
0.71,white_dew,0.07289429691894288,-0.07559677050223597,-0.09355125666911192,0.7448915557514703,0.12637323958294458,0.03813020141378077,0.32502664545982746,0.356831586478762,0.356831586478762
0.72,white_dew,0.07213832921392052,-0.07653228306892709,-0.0928133816418199,0.7534010456141269,0.12456600143693994,0.03859746303043515,0.32261927724454387,0.35440515262131655,0.35440515262131655
0.73,white_dew,0.07137300638323126,-0.07746041688534529,-0.09206054222216607,0.7618261003059519,0.12278355333133267,0.039063572475867295,0.32025416907214194,0.35201651048887983,0.35201651048887983
0.74,white_dew,0.0705984022143778,-0.07838102230756695,-0.09129285853478097,0.7701657723748271,0.12102551039783814,0.03952853994137687,0.3179305159088106,0.3496651156828864,0.3496651156828864
0.75,white_dew,0.06981459199130213,-0.07929395089291476,-0.09051044967664501,0.7784191435326365,0.11929149341015817,0.03999237523071196,0.3156475245222697,0.34735042324810567,0.34735042324810567
0.76,white_dew,0.06902165248237299,-0.08019905538968121,-0.08971343368505216,0.7865853250373062,0.11758112877934213,0.040455087778916536,0.31340441370396277,0.345071888411097,0.345071888411097
0.77,white_dew,0.06821966192847619,-0.08109618972653174,-0.08890192750948635,0.7946634580638017,0.1158940485423206,0.04091668667058693,0.31120041445155006,0.3428289672631854,0.3428289672631854
0.78,white_dew,0.06740870003121087,-0.0819852090016266,-0.08807604698726887,0.8026527140633987,0.11422989034414131,0.04137718065752903,0.30903477011471203,0.34062111739081374,0.34062111739081374
0.79,white_dew,0.0665888479411946,-0.0828659694714993,-0.08723590682283335,0.8105522951105762,0.11258829741440879,0.0418365781758109,0.3069067365071096,0.3384477984560459,0.3384477984560459
0.8,white_dew,0.06576018824647961,-0.08373832853972762,-0.08638162057048393,0.8183614342369183,0.11096891853840243,0.04229488736220821,0.3048155819871789,0.3363084727299156,0.3363084727299156
0.81,white_dew,0.06492280496108234,-0.08460214474543247,-0.08551330062049174,0.8260793957514438,0.1093714080233209,0.042752116070042596,0.3027605875102876,0.33420260558123316,0.33420260558123316
0.8200000000000001,white_dew,0.06407678351362801,-0.08545727775163739,-0.08463105818838476,0.8337054755468176,0.1077954256600756,0.04320827188441517,0.30074104665462426,0.332129665923364,0.332129665923364
0.8300000000000001,white_dew,0.06322221073611164,-0.08630358833352124,-0.08373500330728663,0.8412390013909277,0.10624063668103145,0.04366336213683955,0.2987562656230495,0.330089126621411,0.330089126621411
0.84,white_dew,0.06235917485277643,-0.0871409383665941,-0.08282524482316089,0.848679333203347,0.10470671171406964,0.04411739391928063,0.2968055632229986,0.32808046486212894,0.32808046486212894
0.85,white_dew,0.061487765469110486,-0.08796919081482571,-0.08190189039281835,0.8560258633162267,0.1031933267333245,0.04457037409760689,0.2948882708263907,0.3261031624888112,0.3261031624888112
0.86,white_dew,0.060608073560962226,-0.0887882097187539,-0.08096504648454694,0.863278016719199,0.10170016300692493,0.04502230932446566,0.2930037323113757,0.32415670630329096,0.32415670630329096
0.87,white_dew,0.059720191463774684,-0.08959786018359936,-0.08001481838122548,0.8704352512878971,0.10022690704205042,0.045473206051591754,0.2911513039876267,0.3222405883371042,0.3222405883371042
0.88,white_dew,0.05882421286193869,-0.09039800836741162,-0.07905131018578479,0.8774970579957262,0.09877325052759169,0.04592307054156132,0.28933035450677347,0.3203543060937709,0.3203543060937709
0.89,white_dew,0.05792023277826457,-0.09118852146926947,-0.0780746248288825,0.8844629611085484,0.09733889027468733,0.046371908879003484,0.2875402647594619,0.3184973627640559,0.3184973627640559
0.9,white_dew,0.05700834756357188,-0.09196926771755828,-0.07708486407866022,0.8913325183619707,0.09592352815539017,0.046819726981283255,0.285780427760423,0.3166692674159819,0.3166692674159819
0.91,white_dew,0.05608865488639629,-0.09274011635834489,-0.07608212855245512,0.8981053211209495,0.09452687103969969,0.04726653060866988,0.28405024852283545,0.31486953516127847,0.31486953516127847
0.92,white_dew,0.055161253722812845,-0.09350093764386945,-0.0750665177303408,0.9047809945214507,0.09314863073118118,0.04771232537400528,0.28234914392317756,0.31309768729986603,0.31309768729986603
0.93,white_dew,0.05422624434637415,-0.09425160282117286,-0.07403812997037582,0.9113591975939286,0.0917885239013767,0.04815711675188782,0.28067654255767277,0.31135325144388815,0.31135325144388815
0.9400000000000001,white_dew,0.05328372831816242,-0.09499198412087662,-0.07299706252544169,0.917839623368411,0.09044627202319874,0.04860091008738684,0.2790318845913559,0.3096357616227273,0.3096357616227273
0.9500000000000001,white_dew,0.05233380847695366,-0.09572195474613103,-0.07194341156155558,0.9242219989609964,0.08912160130348355,0.049043710604303625,0.2774146216007069,0.3079447583703587,0.3079447583703587
0.96,white_dew,0.05137658892949235,-0.09644138886174658,-0.07087727217754658,0.9305060856415969,0.08781424261486857,0.04948552341299493,0.27582421641072935,0.306279788796324,0.306279788796324
0.97,white_dew,0.05041217504087488,-0.09715016158352205,-0.0697987384259884,0.9366916788827755,0.0865239314271458,0.04992635351777483,0.27426014292728085,0.3046404066415329,0.3046404066415329
0.98,white_dew,0.04944067342503966,-0.09784814896778193,-0.06870790333528466,0.9427786083895526,0.0852504077382319,0.05036620582391097,0.2727218859654017,0.303026172320032,0.303026172320032
0.99,white_dew,0.04846219193536184,-0.09853522800113478,-0.06760485893280711,0.9487667381100711,0.08399341600488465,0.05080508514423126,0.27120894107432547,0.3014366529478134,0.3014366529478134
1.0,white_dew,0.04747683965535049,-0.09921127659046285,-0.0664896962689906,0.9546559662270317,0.08275270507328547,0.0512429962053567,0.2697208143598028,0.29987142235967407,0.29987142235967407
1.01,white_dew,0.04648472688944586,-0.09987617355315276,-0.06536250544229272,0.9604462251298291,0.08152802810959811,0.0516799436535762,0.2682570223043142,0.2983300611150712,0.2983300611150712
1.02,white_dew,0.045485965153914336,-0.10052979860757569,-0.06422337562492964,0.9661374813673343,0.08031914253060461,0.05211593206037867,0.2668170915857033,0.29681215649386933,0.29681215649386933
1.03,white_dew,0.04448066716783858,-0.10117203236382498,-0.06307239508930342,0.9717297355812909,0.07912580993451118,0.05255096592765791,0.2654005588947124,0.2953173024828122,0.2953173024828122
1.04,white_dew,0.04346894684420033,-0.10180275631471801,-0.06190965123503989,0.9772230224203049,0.0779477960320089,0.052985049692604966,0.2640069707518628,0.2938450997535032,0.2938450997535032
1.05,white_dew,0.04245091928105315,-0.10242185282706841,-0.060735230616559985,0.9826174104344283,0.07678487057766657,0.05341818773230289,0.26263588332408133,0.2923951556326312,0.2923951556326312
1.06,white_dew,0.041426700752782465,-0.103029205133234,-0.059549218971110686,0.9879130019503506,0.07563680730172648,0.05385038436803806,0.2612868622414408,0.2909670840651262,0.2909670840651262
1.07,white_dew,0.04039640870145012,-0.10362469732294512,-0.05835170124718583,0.9931099329272286,0.07450338384236672,0.054281643869342124,0.2599594824143425,0.2895605055708889,0.2895605055708889
1.08,white_dew,0.03936016172822067,-0.10420821433541698,-0.05714276163327009,0.9982083727932002,0.0733843816784886,0.05471197045777818,0.258653327851445,0.28817504719569503,0.28817504719569503
1.09,white_dew,0.0383180795848665,-0.10477964195174969,-0.05592248358684307,1.0032085242626423,0.07227958606308102,0.05514136831048444,0.25736799147860584,0.2868103424568333,0.2868103424568333
1.1,white_dew,0.03727028316534901,-0.10533886678761811,-0.05469094986358397,1.0081106231342478,0.07118878595720946,0.055569841563488175,0.2561030749590828,0.2854660312840018,0.2854660312840018
1.11,white_dew,0.036216894497472826,-0.10588577628625395,-0.05344824254672021,1.0129149380700118,0.07011177396467136,0.05599739431480239,0.25485818851521225,0.2841417599559494,0.2841417599559494
1.12,white_dew,0.035158036734610286,-0.10642025871172116,-0.0521944430764669,1.017621770355227,0.06904834626735587,0.056424030627317295,0.2536329507517583,0.28283718103331545,0.28283718103331545
1.1300000000000001,white_dew,0.03409383414749308,-0.10694220314248583,-0.05092963227950705,1.0222314536396082,0.06799830256134129,0.05684975453149811,0.2524269884811086,0.28155195328809,0.28155195328809
1.1400000000000001,white_dew,0.03302441211606822,-0.1074514994652809,-0.049653890398465336,1.0267443536596719,0.06696144599375974,0.05727457002790045,0.251239936550469,0.2802857416300885,0.2802857416300885
1.1500000000000001,white_dew,0.03194989712141541,-0.10794803836926556,-0.048367297121331386,1.0311608679425157,0.06593758310045482,0.05769848108951401,0.2500714376711928,0.27903821703080345,0.27903821703080345
1.16,white_dew,0.030870416737722756,-0.10843171134047887,-0.04706993161079117,1.035481425491151,0.06492652374445487,0.05812149166394496,0.2489211422503632,0.277809056444972,0.277809056444972
1.17,white_dew,0.02978609962431797,-0.10890241065658678,-0.045761872533427964,1.0397064864515568,0.06392808105528092,0.058543605675446954,0.24778870822473173,0.2765979427301732,0.2765979427301732
1.18,white_dew,0.0286970755177521,-0.10936002938192106,-0.0444431980887569,1.0438365417616329,0.06294207136910583,0.05896482702681027,0.24667380089710145,0.27540456456474405,0.27540456456474405
1.19,white_dew,0.02760347522393289,-0.10980446136280864,-0.043113986038059826,1.0478721127822448,0.06196831416977844,0.059385159601118225,0.24557609277522957,0.2742286163642838,0.2742286163642838
1.2,white_dew,0.026505430610304803,-0.11023560122318923,-0.04177431373298945,1.0518137509105632,0.06100663203072361,0.059804607263379606,0.24449526341331385,0.2730697981969941,0.2730697981969941
1.21,white_dew,0.025403074598072912,-0.11065334436051913,-0.04042425814391437,1.0556620371759096,0.060056850557727415,0.06022317386204537,0.24343099925611456,0.2719278156980835,0.2719278156980835
1.22,white_dew,0.02429654115446772,-0.11105758694195828,-0.039063895887978664,1.0594175818183367,0.059118798332614075,0.06064086323041762,0.24238299348575387,0.27080237998344725,0.27080237998344725
1.23,white_dew,0.023185965285048137,-0.11144822590083805,-0.037693303256851975,1.063081023850177,0.05819230685781959,0.061057679187958375,0.24135094587122602,0.2696932075628175,0.2696932075628175
1.24,white_dew,0.022071483026039757,-0.11182515893340657,-0.03631255624414825,1.0666530306008093,0.05727721050186508,0.06147362554150535,0.24033456262064232,0.2686000202525605,0.2686000202525605
1.25,white_dew,0.02095323143670569,-0.11218828449584806,-0.03492173057249314,1.070134297244897,0.056373346445731276,0.06188870608640154,0.2393335562362285,0.267522545088287,0.267522545088287
1.26,white_dew,0.019831348591747212,-0.11253750180157299,-0.03352090172022211,1.0735255463143711,0.055480554630134175,0.062302924607545086,0.23834764537208306,0.26646051423742334,0.26646051423742334
1.27,white_dew,0.018705973573731483,-0.1128727108187752,-0.03211014494769316,1.0768275271944314,0.05459867770370028,0.06271628488036554,0.23737655469470048,0.26541366491188284,0.26541366491188284
1.28,white_dew,0.01757724646554373,-0.11319381226825213,-0.03068953532319984,1.0800410156038573,0.05372756097203881,0.06312879067173235,0.23642001474625768,0.2643817392809614,0.2643817392809614
1.29,white_dew,0.016445308342861207,-0.11350070762148413,-0.029259147748471905,1.0831668130599257,0.05286705234770707,0.06354044574080095,0.23547776181065463,0.263364484384572,0.263364484384572
1.3,white_dew,0.015310301266646365,-0.11379329909896885,-0.02781905698375265,1.0862057463282426,0.05201700230106399,0.06395125383980167,0.23454953778229845,0.2623616520469224,0.2623616520469224
1.31,white_dew,0.014172368275656676,-0.11407148966880637,-0.026369337672443458,1.0891586668578093,0.05117726381200616,0.06436121871477626,0.23363509003761357,0.26137299879073,0.26137299879073
1.32,white_dew,0.013031653378968612,-0.11433518304553081,-0.024910064365307644,1.0920264502016452,0.050347692322579574,0.06477034410626656,0.2327341713092576,0.2603982857520582,0.2603982857520582
1.33,white_dew,0.011888301548513305,-0.11458428368918389,-0.02344131154422706,1.0948099954233088,0.04952814569045975,0.06517863374995957,0.23184653956302032,0.25943727859585364,0.25943727859585364
1.34,white_dew,0.010742458711621466,-0.11481869680462616,-0.021963153645506276,1.0975102244896577,0.04871848414329202,0.06558609137729288,0.230971957877378,0.2584897474322503,0.2584897474322503
1.35,white_dew,0.009594271743575205,-0.11503832834108121,-0.020475665082720498,1.1001280816502057,0.04791857023388332,0.06599272071602413,0.23011019432567428,0.25755546673370483,0.25755546673370483
1.36,white_dew,0.008443888460164393,-0.11524308499190841,-0.018978920269104523,1.1026645328034363,0.0471282687962362,0.06639852549076801,0.2292610218608963,0.25663421525301783,0.25663421525301783
1.37,white_dew,0.007291457610245309,-0.11543287419459945,-0.017472993639481325,1.1051205648504483,0.04634744690241519,0.06680350942350376,0.22842421820301168,0.25572577594228907,0.25572577594228907
1.3800000000000001,white_dew,0.006137128868299314,-0.11560760413099426,-0.01595795967172985,1.10749718503631,0.045575973820235476,0.06720767623405642,0.2275995657288313,0.2548299358728509,0.2548299358728509
1.3900000000000001,white_dew,0.004981052826989371,-0.11576718372771155,-0.014433892907792786,1.109795420279514,0.04481372097176317,0.06761102964055427,0.22678685136436125,0.2539464861562184,0.2539464861562184
1.4000000000000001,white_dew,0.003823380989712255,-0.11591152265678949,-0.012900867974225991,1.1120163164899264,0.044060561892616416,0.0680135733598649,0.22598586647960425,0.2530752218660873,0.2530752218660873
1.41,white_dew,0.00266426576314436,-0.11604053133653175,-0.011358959602292275,1.1141609378756383,0.04331637219205601,0.06841531110801242,0.2251964067857729,0.25221594196141006,0.25221594196141006
1.42,white_dew,0.0015038604497790424,-0.11615412093255467,-0.009808242647603108,1.1162303662391289,0.042581029513854236,0.06881624660057761,0.22441827223487304,0.2513684492105742,0.2513684492105742
1.43,white_dew,0.00034231924045349566,-0.1162522033590307,-0.00824879210931273,1.1182257002631633,0.041854413497930294,0.0692163835530828,0.22365126692161624,0.25053255011670184,0.25053255011670184
1.44,white_dew,-0.0008202027931368113,-0.11633469128012383,-0.006680683148869914,1.120148054786852,0.04113640574274044,0.06961572568136326,0.22289519898762059,0.24970805484408878,0.24970805484408878
1.45,white_dew,-0.0019835497059380496,-0.11640149811161253,-0.005103991108333446,1.1219985600723086,0.040426889768411106,0.07001427670192659,0.22214988052785625,0.24889477714579605,0.24889477714579605
1.46,white_dew,-0.003147564687054175,-0.11645253802269587,-0.0035187915282580825,1.1237783610623449,0.03972575098060286,0.07041204033230106,0.2214151274992943,0.2480925342924043,0.2480925342924043
1.47,white_dew,-0.004312090067281134,-0.11648772593797845,-0.0019251601651584782,1.1254886166296578,0.03903287663509317,0.0708090202913743,0.22069075963171575,0.24730114700193936,0.24730114700193936
1.48,white_dew,-0.005476967326660918,-0.11650697753963003,-0.00032317300855918695,1.127130498817962,0.038348155803065886,0.07120522029972311,0.2199766003406378,0.24652043937097345,0.24652043937097345
1.49,white_dew,-0.0066420371020572185,-0.11651020926971563,0.0012870937023605183,1.1287051920755309,0.037671479337095304,0.07160064407993513,0.21927247664231458,0.2457502388069048,0.2457502388069048
1.5,white_dew,-0.007807139194754375,-0.11649733833269202,0.0029055634625177007,1.1302138924816185,0.03700273983781258,0.07199529535692305,0.21857821907076982,0.2449903759614176,0.2449903759614176
