t,mode,x,y,z,h,e,r,gate,drive,effective_input
4.57,activator_moderator,0.6187204048722961,0.634877517002223,0.1596152171557666,0.49191637740236654,0.08348050020816668,1.5704788858489709,0.26890527651312773,0.1580540715541044,0.15939027838788047
4.58,activator_moderator,0.6250691800423183,0.6364736691737806,0.1559412766939126,0.49697018356039474,0.08366000278020981,1.5738588934120297,0.2691150653690525,0.15787571778527817,0.15920736027980695
4.59,activator_moderator,0.631433916734056,0.6380330819407197,0.1522324614868633,0.5020165868674198,0.0838412181754684,1.5772760110403423,0.2693269585170074,0.15769546033513085,0.1590225005061835
4.6000000000000005,activator_moderator,0.6378142475534632,0.6395554065555884,0.1484887421275639,0.5070524917084441,0.08402416428717555,1.5807299974179982,0.2695409803837267,0.15751332792051126,0.1588357288425511
4.61,activator_moderator,0.6442098016190191,0.641040293976864,0.14471008800891424,0.5120748009957595,0.0842088587035668,1.5842205895475778,0.26975715511470083,0.1573293501465162,0.15864707597098673
4.62,activator_moderator,0.6506202045587878,0.6424873948569532,0.1408964673884705,0.5170804186228023,0.08439531869948881,1.5877475031685577,0.26997550656385294,0.15714355747262074,0.1584565734449267
4.63,activator_moderator,0.6570450785073573,0.6438963595308379,0.13704784745736867,0.5220662519210021,0.08458356122835403,1.5913104331932986,0.2701960582835722,0.15695598117850346,0.15826425365368715
4.64,activator_moderator,0.6634840421026656,0.6452668380054116,0.13316419441332686,0.5270292141171609,0.08477360291444319,1.5949090541592406,0.2704188335151061,0.15676665332966586,0.15807014978678396
4.65,activator_moderator,0.6699367104827197,0.6465984799495449,0.12924547353757462,0.5319662267888988,0.08496546004555654,1.5985430206959172,0.2706438551793143,0.15657560674294313,0.15787429579815226
4.66,activator_moderator,0.6764026952822152,0.6478909346849206,0.12529164927554856,0.5368742223157057,0.08515914856601375,1.6022119680053784,0.2708711458677845,0.1563828749520012,0.15767672637036453
4.67,activator_moderator,0.6828816046290644,0.6491438511776761,0.12130268532118588,0.5417501463231374,0.08535468407000159,1.60591551235461,0.27110072783431144,0.15618849217291622,0.15747747687894537
4.68,activator_moderator,0.6893730431408412,0.650356878030888,0.11727854470464043,0.5465909601177067,0.08555208179526734,1.609653251578536,0.2713326229867361,0.1559924932699253,0.1572765833568756
4.69,activator_moderator,0.6958766119211501,0.6515296634779344,0.11321918988323876,0.5513936431100253,0.08575135661715531,1.613424765592186,0.2715668528791449,0.15579491372143942,0.1570740824593787
4.7,activator_moderator,0.7023919085559295,0.6526618553767668,0.10912458283548837,0.556155195223767,0.08595252304298272,1.6172296169106333,0.27180343870442397,0.1555957895864023,0.15687001142907628
4.71,activator_moderator,0.7089185271096972,0.6537531012051216,0.10499468515794497,0.560872639288037,0.08615559520675044,1.6210673511753142,0.2720424012871656,0.15539515747107865,0.15666440806159848
4.72,activator_moderator,0.7154560581217484,0.6548030480567011,0.10082945816474138,0.565543023410748,0.08636058686418357,1.6249374976853674,0.2722837610769215,0.15519305449634926,0.156457310671729
4.73,activator_moderator,0.7220040886023154,0.6558113426383485,0.09662886298957725,0.5701634233306291,0.08656751138809561,1.6288395699326572,0.27252753814179626,0.15498951826558735,0.15624875806016122
4.74,activator_moderator,0.7285622020286988,0.6567776312682443,0.0923928606899658,0.5747309447455097,0.08677638176406971,1.6327730661391744,0.27277375216237487,0.15478458683318588,0.15603878948093713
4.75,activator_moderator,0.7351299783413813,0.6577015598751439,0.08812141235353234,0.5792427256145537,0.08698721058644965,1.6367374697955481,0.2730224224259771,0.15457829867380263,0.1558274446096374
4.76,activator_moderator,0.7417069939401327,0.6585827739986793,0.08381447920615778,0.5836959384321426,0.08720001005463261,1.640732250199443,0.27327356782122864,0.15437069265238093,0.15561476351238276
4.7700000000000005,activator_moderator,0.7482928216801196,0.6594209187907408,0.07947202272176046,0.5880877924711387,0.08741479196965525,1.6447568629926563,0.27352720683294246,0.1541618079950052,0.15540078661570617
4.78,activator_moderator,0.754887030868027,0.6602156390179584,0.07509400473350993,0.5924155359932951,0.08763156773106402,1.6488107506957834,0.2737833575372983,0.15395168426063952,0.15518555467734596
4.79,activator_moderator,0.7614891872582066,0.6609665790652935,0.07068038754626788,0.5966764584246123,0.08785034833406052,1.6528933432393693,0.2740420375973117,0.15374036131379665,0.15496910875800848
4.8,activator_moderator,0.7680988530488595,0.6616733829407562,0.06623113405005353,0.6008678924934835,0.08807114436691171,1.657004058490518,0.2743032642585813,0.15352787929817832,0.15475149019414117
4.8100000000000005,activator_moderator,0.774715586878267,0.6623356942812567,0.06174620783433366,0.6049872163295084,0.08829396600861505,1.6611423027739878,0.2745670543453021,0.15331427861132033,0.15453274057175093
4.82,activator_moderator,0.7813389438210796,0.6629531563596001,0.05722557330294123,0.6090318555209017,0.08851882302680798,1.6653074713868647,0.27483342425653534,0.15309959988027635,0.15431290170130202
4.83,activator_moderator,0.7879684753846756,0.6635254120926295,0.05266919578943106,0.6129992851284676,0.08874572477591096,1.6694989491059575,0.2751023899627205,0.1528838839383622,0.15409201559371546
4.84,activator_moderator,0.7946037295056019,0.6640521040505238,0.04807704167268605,0.6168870316541593,0.08897468019549318,1.6737161106871299,0.27537396700241856,0.15266717180298323,0.15387012443749287
4.8500000000000005,activator_moderator,0.8012442505461072,0.6645328744672507,0.0434490784925934,0.6206926749622944,0.08920569780884983,1.677958321355842,0.27564817047927365,0.1524495046545594,0.1536472705769789
4.86,activator_moderator,0.8078895792907796,0.6649673652521767,0.03878527506561654,0.6244138501515497,0.08943878572177984,1.6822249372882396,0.27592501505918027,0.15223092381655792,0.153423496491773
4.87,activator_moderator,0.8145392529433014,0.6653552180028328,0.034085601600095806,0.6280482493759126,0.08967395162155255,1.6865153060821936,0.27620451496764326,0.1520114707366398,0.15319884477729517
4.88,activator_moderator,0.8211928051233297,0.6656960740188338,0.029350029811118297,0.6315936236128254,0.08991120277605257,1.6908287672177535,0.27648668398731785,0.1517911869689204,0.15297335812650675
4.89,activator_moderator,0.827849765863518,0.6659895743169449,0.024578533034805602,0.6350477843768171,0.09015054603309113,1.6951646525065474,0.27677153545571603,0.15157011415734192,0.1527470793127823
4.9,activator_moderator,0.8345096616066875,0.666235359647293,0.01977108634187668,0.6384086053769775,0.0903919878198731,1.699522286529719,0.27705908226306775,0.1513482940201479,0.15252005117392342
4.91,activator_moderator,0.8411720152031604,0.6664330705107118,0.014927666650352108,0.6416740241166938,0.09063553414260868,1.7039009870640587,0.27734933685032276,0.15112576833544958,0.152292316597302
4.92,activator_moderator,0.8478363459082675,0.6665823471772153,0.010048252837275461,0.6448420434341318,0.0908811905862587,1.7083000654960416,0.27764231120728144,0.1509025789278676,0.1520639185061168
4.93,activator_moderator,0.8545021693800396,0.6666828297055881,0.005132825849337121,0.6479107329820127,0.09112896231440328,1.7127188272235523,0.27793801687084135,0.15067876765622862,0.15183489984674142
4.94,activator_moderator,0.8611689976770955,0.6667341579640815,0.00018136881229590014,0.650878230645305,0.09137885406922312,1.7171565720451283,0.27823646492334764,0.15045437640229534,0.15160530357714078
4.95,activator_moderator,0.8678363392567363,0.6667359716522044,-0.004806132860895998,0.6537427438955171,0.09163087017158349,1.7216125945366125,0.2785376659910361,0.15022944706050245,0.15137517265632794
4.96,activator_moderator,0.8745036989732583,0.6666879103235955,-0.00982969136334883,0.6565025510803532,0.09188501452121102,1.7260861844151623,0.2788416302425547,0.15000402152866799,0.15114455003482974
4.97,activator_moderator,0.8811705780764942,0.666589613409962,-0.014889316388945684,0.6591560026475635,0.0921412905969539,1.7305766268906106,0.2791483673875561,0.14977814169965137,0.1509134786461301
4.98,activator_moderator,0.8878364742105939,0.6664407202460726,-0.019985015028570582,0.6617015223018957,0.09239970145711625,1.735083203004231,0.27945788667534616,0.14955184945391833,0.15068200139905175
4.99,activator_moderator,0.8945008814130546,0.6662408700957869,-0.0251167916679071,0.6641376080941298,0.0926602497398579,1.7396051899550002,0.2797701968935805,0.1493251866529794,0.15045016117103965
5.0,activator_moderator,0.9011632901140125,0.6659897021791078,-0.030284647886849838,0.6664628334412542,0.09292293766365135,1.7441418614135038,0.280085306366999,0.149098195133661,0.1502180008023052
5.01,activator_moderator,0.9078231871358036,0.6656868557002393,-0.03548858236056076,0.6686758480769207,0.09318776702778786,1.7486924878236696,0.2804032229561861,0.1488709167031666,0.14998556309078706
5.0200000000000005,activator_moderator,0.914480055692806,0.6653319698766337,-0.0407285907621924,0.6707753789313907,0.09345473921292509,1.7532563366925573,0.28072395405635114,0.1486433931348875,0.14975289078788576
